,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,month,hour,weekday,count
1879,4/22/12 5:00,2,0,0,2,18.04,21.97,77,15.0013,4,5,7,8.666666666666666
1880,4/29/12 5:00,2,0,0,1,13.94,18.18,87,0.0,4,5,7,8.666666666666666
1881,4/24/11 6:00,2,0,0,2,20.5,24.24,100,0.0,4,6,7,31.0
1882,4/22/12 6:00,2,0,0,2,18.04,21.97,72,22.0028,4,6,7,31.0
1883,4/29/12 6:00,2,0,0,1,13.94,16.665,87,8.9981,4,6,7,31.0
1884,4/24/11 7:00,2,0,0,2,20.5,24.24,100,0.0,4,7,7,37.666666666666664
1885,4/22/12 7:00,2,0,0,3,17.22,21.21,77,26.0027,4,7,7,37.666666666666664
1886,4/29/12 7:00,2,0,0,2,13.94,16.665,87,8.9981,4,7,7,37.666666666666664
1887,4/24/11 8:00,2,0,0,1,21.32,25.0,94,15.0013,4,8,7,77.66666666666667
1888,4/22/12 8:00,2,0,0,3,16.4,20.455,82,16.9979,4,8,7,77.66666666666667
1889,4/29/12 8:00,2,0,0,1,15.58,19.695,76,8.9981,4,8,7,77.66666666666667
1890,4/24/11 9:00,2,0,0,1,22.96,26.515,88,16.9979,4,9,7,171.66666666666666
1891,4/22/12 9:00,2,0,0,3,16.4,20.455,82,16.9979,4,9,7,171.66666666666666
1892,4/29/12 9:00,2,0,0,1,16.4,20.455,71,8.9981,4,9,7,171.66666666666666
1893,4/24/11 10:00,2,0,0,1,24.6,28.79,78,11.0014,4,10,7,276.0
1894,4/22/12 10:00,2,0,0,3,15.58,19.695,82,22.0028,4,10,7,276.0
1895,4/29/12 10:00,2,0,0,1,17.22,21.21,67,6.0032,4,10,7,276.0
1896,4/24/11 11:00,2,0,0,1,27.06,31.06,65,8.9981,4,11,7,355.3333333333333
1897,4/22/12 11:00,2,0,0,3,15.58,19.695,87,19.9995,4,11,7,355.3333333333333
1898,4/29/12 11:00,2,0,0,1,18.86,22.725,51,0.0,4,11,7,355.3333333333333
1899,4/24/11 12:00,2,0,0,1,27.88,31.82,65,16.9979,4,12,7,405.6666666666667
1900,4/22/12 12:00,2,0,0,3,15.58,19.695,87,22.0028,4,12,7,405.6666666666667
1901,4/29/12 12:00,2,0,0,1,19.68,23.485,44,7.0015,4,12,7,405.6666666666667
1902,4/24/11 13:00,2,0,0,1,28.7,32.575,58,19.0012,4,13,7,433.5
1903,4/22/12 13:00,2,0,0,3,15.58,19.695,82,23.9994,4,13,7,433.5
1904,4/29/12 13:00,2,0,0,1,20.5,24.24,45,7.0015,4,13,7,433.5
1905,4/24/11 14:00,2,0,0,1,28.7,32.575,54,22.0028,4,14,7,447.1666666666667
1906,4/22/12 14:00,2,0,0,3,15.58,19.695,87,22.0028,4,14,7,447.1666666666667
1907,4/29/12 14:00,2,0,0,1,22.14,25.76,34,0.0,4,14,7,447.1666666666667
1908,4/24/11 15:00,2,0,0,1,27.06,31.06,61,16.9979,4,15,7,442.1666666666667
1909,4/22/12 15:00,2,0,0,3,15.58,19.695,87,26.0027,4,15,7,442.1666666666667
1910,4/29/12 15:00,2,0,0,1,22.96,26.515,37,8.9981,4,15,7,442.1666666666667
1911,4/24/11 16:00,2,0,0,1,30.34,33.335,48,26.0027,4,16,7,422.8333333333333
1912,4/22/12 16:00,2,0,0,3,15.58,19.695,87,30.0026,4,16,7,422.8333333333333
1913,4/29/12 16:00,2,0,0,1,24.6,30.305,28,12.998,4,16,7,422.8333333333333
1914,4/24/11 17:00,2,0,0,1,27.06,31.06,65,19.9995,4,17,7,400.8333333333333
1915,4/22/12 17:00,2,0,0,3,14.76,15.91,93,30.0026,4,17,7,400.8333333333333
1916,4/29/12 17:00,2,0,0,1,25.42,30.305,27,19.9995,4,17,7,400.8333333333333
1917,4/24/11 18:00,2,0,0,1,26.24,30.305,69,11.0014,4,18,7,318.3333333333333
1918,4/22/12 18:00,2,0,0,3,14.76,15.91,93,30.0026,4,18,7,318.3333333333333
1919,4/29/12 18:00,2,0,0,1,24.6,30.305,26,19.0012,4,18,7,318.3333333333333
1920,4/24/11 19:00,2,0,0,3,24.6,28.03,83,19.0012,4,19,7,247.66666666666666
1921,4/22/12 19:00,2,0,0,3,14.76,15.91,87,35.0008,4,19,7,247.66666666666666
1922,4/29/12 19:00,2,0,0,1,22.96,26.515,35,8.9981,4,19,7,247.66666666666666
1923,4/24/11 20:00,2,0,0,3,24.6,28.03,83,19.0012,4,20,7,174.33333333333334
1924,4/22/12 20:00,2,0,0,3,14.76,16.665,93,27.9993,4,20,7,174.33333333333334
1925,4/29/12 20:00,2,0,0,1,22.96,26.515,32,6.0032,4,20,7,174.33333333333334
1926,4/24/11 21:00,2,0,0,3,22.14,25.76,94,11.0014,4,21,7,119.33333333333333
1927,4/22/12 21:00,2,0,0,3,14.76,16.665,87,26.0027,4,21,7,119.33333333333333
1928,4/29/12 21:00,2,0,0,1,21.32,25.0,48,8.9981,4,21,7,119.33333333333333
1929,4/24/11 22:00,2,0,0,3,22.14,25.76,100,11.0014,4,22,7,80.5
1930,4/22/12 22:00,2,0,0,3,13.94,14.395,87,35.0008,4,22,7,80.5
1931,4/29/12 22:00,2,0,0,1,20.5,24.24,45,0.0,4,22,7,80.5
1932,4/24/11 23:00,2,0,0,3,22.14,25.76,100,6.0032,4,23,7,53.833333333333336
1933,4/22/12 23:00,2,0,0,3,14.76,15.91,81,31.0009,4,23,7,53.833333333333336
1934,4/29/12 23:00,2,0,0,1,19.68,23.485,59,0.0,4,23,7,53.833333333333336
1935,4/25/11 0:00,2,0,1,3,21.32,25.0,100,0.0,4,0,1,24.4
1936,4/23/12 0:00,2,0,1,3,14.76,16.665,81,27.9993,4,0,1,24.4
1937,4/30/12 0:00,2,0,1,1,18.04,21.97,72,7.0015,4,0,1,24.4
1938,4/25/11 1:00,2,0,1,1,22.14,25.76,100,6.0032,4,1,1,11.0
1939,4/23/12 1:00,2,0,1,3,13.94,15.15,87,23.9994,4,1,1,11.0
1940,4/30/12 1:00,2,0,1,1,17.22,21.21,77,6.0032,4,1,1,11.0
1941,4/25/11 2:00,2,0,1,1,22.14,25.76,100,6.0032,4,2,1,7.6
1942,4/23/12 2:00,2,0,1,2,13.12,15.15,87,22.0028,4,2,1,7.6
1943,4/30/12 2:00,2,0,1,1,17.22,21.21,71,8.9981,4,2,1,7.6
1944,4/25/11 3:00,2,0,1,2,20.5,24.24,100,7.0015,4,3,1,3.6666666666666665
1945,4/23/12 3:00,2,0,1,2,13.12,15.15,81,19.0012,4,3,1,3.6666666666666665
1946,4/30/12 3:00,2,0,1,1,16.4,20.455,76,11.0014,4,3,1,3.6666666666666665
1947,4/25/11 4:00,2,0,1,2,21.32,25.0,100,0.0,4,4,1,3.6
1948,4/23/12 4:00,2,0,1,3,12.3,14.395,81,19.0012,4,4,1,3.6
1949,4/30/12 4:00,2,0,1,1,15.58,19.695,62,16.9979,4,4,1,3.6
1950,4/25/11 5:00,2,0,1,2,18.86,22.725,100,0.0,4,5,1,18.4
1951,4/23/12 5:00,2,0,1,3,12.3,14.395,81,19.0012,4,5,1,18.4
1952,4/30/12 5:00,2,0,1,1,15.58,19.695,62,16.9979,4,5,1,18.4
1953,4/25/11 6:00,2,0,1,2,20.5,24.24,100,0.0,4,6,1,76.4
1954,4/23/12 6:00,2,0,1,2,12.3,13.635,81,19.9995,4,6,1,76.4
1955,4/30/12 6:00,2,0,1,1,16.4,20.455,47,12.998,4,6,1,76.4
1956,4/25/11 7:00,2,0,1,2,21.32,25.0,100,6.0032,4,7,1,227.6
1957,4/23/12 7:00,2,0,1,3,12.3,14.395,81,16.9979,4,7,1,227.6
1958,4/30/12 7:00,2,0,1,1,16.4,20.455,50,12.998,4,7,1,227.6
1959,4/25/11 8:00,2,0,1,1,22.96,26.515,88,7.0015,4,8,1,431.2
1960,4/23/12 8:00,2,0,1,2,12.3,13.635,75,22.0028,4,8,1,431.2
1961,4/30/12 8:00,2,0,1,1,16.4,20.455,43,12.998,4,8,1,431.2
1962,4/25/11 9:00,2,0,1,1,24.6,28.03,83,8.9981,4,9,1,219.0
1963,4/23/12 9:00,2,0,1,2,12.3,13.635,75,26.0027,4,9,1,219.0
1964,4/30/12 9:00,2,0,1,2,16.4,20.455,43,12.998,4,9,1,219.0
1965,4/25/11 10:00,2,0,1,1,26.24,30.305,73,15.0013,4,10,1,135.4
1966,4/23/12 10:00,2,0,1,2,13.12,15.15,70,22.0028,4,10,1,135.4
1967,4/30/12 10:00,2,0,1,2,17.22,21.21,41,11.0014,4,10,1,135.4
1968,4/25/11 11:00,2,0,1,1,26.24,30.305,73,15.0013,4,11,1,156.6
1969,4/23/12 11:00,2,0,1,2,13.12,14.395,70,23.9994,4,11,1,156.6
1970,4/30/12 11:00,2,0,1,2,18.04,21.97,44,7.0015,4,11,1,156.6
1971,4/25/11 12:00,2,0,1,1,27.06,31.06,74,16.9979,4,12,1,207.2
1972,4/23/12 12:00,2,0,1,3,13.94,15.15,71,23.9994,4,12,1,207.2
1973,4/30/12 12:00,2,0,1,2,18.04,21.97,47,8.9981,4,12,1,207.2
1974,4/25/11 13:00,2,0,1,1,28.7,32.575,65,15.0013,4,13,1,201.8
1975,4/23/12 13:00,2,0,1,3,13.94,15.15,66,26.0027,4,13,1,201.8
1976,4/30/12 13:00,2,0,1,2,19.68,23.485,51,6.0032,4,13,1,201.8
1977,4/25/11 14:00,2,0,1,1,29.52,33.335,54,15.0013,4,14,1,179.6
1978,4/23/12 14:00,2,0,1,3,14.76,15.91,62,30.0026,4,14,1,179.6
1979,4/30/12 14:00,2,0,1,2,20.5,24.24,55,8.9981,4,14,1,179.6
1980,4/25/11 15:00,2,0,1,1,30.34,33.335,51,15.0013,4,15,1,207.8
1981,4/23/12 15:00,2,0,1,2,14.76,16.665,62,26.0027,4,15,1,207.8
1982,4/30/12 15:00,2,0,1,2,21.32,25.0,55,7.0015,4,15,1,207.8
1983,4/25/11 16:00,2,0,1,1,28.7,32.575,54,23.9994,4,16,1,283.0
1984,4/23/12 16:00,2,0,1,3,12.3,13.635,81,23.9994,4,16,1,283.0
1985,4/30/12 16:00,2,0,1,1,22.96,26.515,60,12.998,4,16,1,283.0
1986,4/25/11 17:00,2,0,1,1,28.7,32.575,54,19.9995,4,17,1,521.4
1987,4/23/12 17:00,2,0,1,3,12.3,13.635,82,22.0028,4,17,1,521.4
1988,4/30/12 17:00,2,0,1,1,22.96,26.515,60,11.0014,4,17,1,521.4
1989,4/25/11 18:00,2,0,1,1,27.88,31.82,57,23.9994,4,18,1,479.0
1990,4/23/12 18:00,2,0,1,3,13.12,16.665,81,8.9981,4,18,1,479.0
1991,4/30/12 18:00,2,0,1,2,22.96,26.515,60,15.0013,4,18,1,479.0
1992,4/25/11 19:00,2,0,1,1,27.06,31.06,57,22.0028,4,19,1,352.6
1993,4/23/12 19:00,2,0,1,2,13.94,15.91,76,15.0013,4,19,1,352.6
1994,4/30/12 19:00,2,0,1,2,22.14,25.76,64,16.9979,4,19,1,352.6
1995,4/25/11 20:00,2,0,1,1,27.06,31.06,61,19.0012,4,20,1,221.8
1996,4/23/12 20:00,2,0,1,2,13.12,15.91,76,11.0014,4,20,1,221.8
1997,4/30/12 20:00,2,0,1,2,21.32,25.0,59,12.998,4,20,1,221.8
1998,4/25/11 21:00,2,0,1,1,25.42,30.305,69,16.9979,4,21,1,161.4
1999,4/23/12 21:00,2,0,1,2,13.12,15.15,81,15.0013,4,21,1,161.4
2000,4/30/12 21:00,2,0,1,2,21.32,25.0,59,12.998,4,21,1,161.4
2001,4/25/11 22:00,2,0,1,1,24.6,29.545,73,19.9995,4,22,1,97.4
2002,4/23/12 22:00,2,0,1,1,13.12,15.91,76,12.998,4,22,1,97.4
2003,4/30/12 22:00,2,0,1,2,21.32,25.0,55,11.0014,4,22,1,97.4
2004,4/25/11 23:00,2,0,1,1,23.78,27.275,78,19.0012,4,23,1,56.2
2005,4/23/12 23:00,2,0,1,1,13.12,15.91,76,11.0014,4,23,1,56.2
2006,4/30/12 23:00,2,0,1,2,21.32,25.0,55,15.0013,4,23,1,56.2
2007,4/26/11 0:00,2,0,1,1,25.42,30.305,69,19.0012,4,0,2,28.833333333333332
2008,4/24/12 0:00,2,0,1,2,13.12,16.665,76,8.9981,4,0,2,28.833333333333332
2009,4/26/11 1:00,2,0,1,1,25.42,29.545,73,19.0012,4,1,2,11.0
2010,4/24/12 1:00,2,0,1,2,13.12,16.665,81,8.9981,4,1,2,11.0
2011,4/26/11 2:00,2,0,1,1,22.96,26.515,83,22.0028,4,2,2,7.166666666666667
2012,4/24/12 2:00,2,0,1,1,13.12,15.91,81,12.998,4,2,2,7.166666666666667
2013,4/26/11 3:00,2,0,1,1,22.14,25.76,88,19.0012,4,3,2,3.1666666666666665
2014,4/24/12 3:00,2,0,1,1,13.12,15.15,81,15.0013,4,3,2,3.1666666666666665
2015,4/26/11 4:00,2,0,1,1,22.96,26.515,83,16.9979,4,4,2,4.166666666666667
2016,4/24/12 4:00,2,0,1,1,12.3,14.395,70,12.998,4,4,2,4.166666666666667
2017,4/26/11 5:00,2,0,1,1,22.14,25.76,88,16.9979,4,5,2,20.0
2018,4/24/12 5:00,2,0,1,1,12.3,14.395,70,12.998,4,5,2,20.0
2019,4/26/11 6:00,2,0,1,1,22.96,26.515,88,15.0013,4,6,2,84.66666666666667
2020,4/24/12 6:00,2,0,1,1,12.3,14.395,70,15.0013,4,6,2,84.66666666666667
2021,4/26/11 7:00,2,0,1,1,23.78,27.275,83,19.9995,4,7,2,282.8333333333333
2022,4/24/12 7:00,2,0,1,1,13.12,15.15,66,19.0012,4,7,2,282.8333333333333
2023,4/26/11 8:00,2,0,1,1,23.78,27.275,83,19.9995,4,8,2,450.5
2024,4/24/12 8:00,2,0,1,1,13.94,15.91,61,16.9979,4,8,2,450.5
2025,4/26/11 9:00,2,0,1,1,26.24,30.305,73,23.9994,4,9,2,231.5
2026,4/24/12 9:00,2,0,1,1,16.4,20.455,47,23.9994,4,9,2,231.5
2027,4/26/11 10:00,2,0,1,1,27.06,31.06,69,23.9994,4,10,2,126.66666666666667
2028,4/24/12 10:00,2,0,1,1,17.22,21.21,47,19.9995,4,10,2,126.66666666666667
2029,4/26/11 11:00,2,0,1,1,27.88,31.82,65,26.0027,4,11,2,146.0
2030,4/24/12 11:00,2,0,1,1,18.86,22.725,31,26.0027,4,11,2,146.0
2031,4/26/11 12:00,2,0,1,1,28.7,32.575,61,27.9993,4,12,2,177.83333333333334
2032,4/24/12 12:00,2,0,1,1,19.68,23.485,29,26.0027,4,12,2,177.83333333333334
2033,4/26/11 13:00,2,0,1,1,30.34,33.335,51,30.0026,4,13,2,193.0
2034,4/24/12 13:00,2,0,1,1,20.5,24.24,29,26.0027,4,13,2,193.0
2035,4/26/11 14:00,2,0,1,1,29.52,33.335,58,22.0028,4,14,2,169.83333333333334
2036,4/24/12 14:00,2,0,1,1,20.5,24.24,25,26.0027,4,14,2,169.83333333333334
2037,4/26/11 15:00,2,0,1,1,28.7,32.575,61,23.9994,4,15,2,183.33333333333334
2038,4/24/12 15:00,2,0,1,1,20.5,24.24,23,27.9993,4,15,2,183.33333333333334
2039,4/26/11 16:00,2,0,1,1,28.7,32.575,58,26.0027,4,16,2,273.0
2040,4/24/12 16:00,2,0,1,1,20.5,24.24,23,12.998,4,16,2,273.0
2041,4/26/11 17:00,2,0,1,1,27.88,31.82,61,23.9994,4,17,2,542.8333333333334
2042,4/24/12 17:00,2,0,1,1,21.32,25.0,22,26.0027,4,17,2,542.8333333333334
2043,4/26/11 18:00,2,0,1,1,27.88,31.82,65,30.0026,4,18,2,531.8333333333334
2044,4/24/12 18:00,2,0,1,1,20.5,24.24,18,0.0,4,18,2,531.8333333333334
2045,4/26/11 19:00,2,0,1,1,26.24,30.305,73,27.9993,4,19,2,356.6666666666667
2046,4/24/12 19:00,2,0,1,1,20.5,24.24,18,16.9979,4,19,2,356.6666666666667
2047,4/26/11 20:00,2,0,1,1,26.24,30.305,73,23.9994,4,20,2,237.5
2048,4/24/12 20:00,2,0,1,1,19.68,23.485,21,22.0028,4,20,2,237.5
2049,4/26/11 21:00,2,0,1,1,25.42,29.545,78,19.0012,4,21,2,173.5
2050,4/24/12 21:00,2,0,1,2,18.86,22.725,28,11.0014,4,21,2,173.5
2051,4/26/11 22:00,2,0,1,2,24.6,28.03,83,12.998,4,22,2,109.83333333333333
2052,4/24/12 22:00,2,0,1,1,18.04,21.97,35,7.0015,4,22,2,109.83333333333333
2053,4/26/11 23:00,2,0,1,2,24.6,28.03,83,15.0013,4,23,2,56.666666666666664
2054,4/24/12 23:00,2,0,1,1,17.22,21.21,38,6.0032,4,23,2,56.666666666666664
2055,5/20/11 0:00,2,0,1,1,18.86,22.725,94,6.0032,5,0,5,66.2
2056,5/27/11 0:00,2,0,1,1,27.88,31.82,69,16.9979,5,0,5,66.2
2057,5/25/12 0:00,2,0,1,1,25.42,28.79,83,8.9981,5,0,5,66.2
2058,5/20/11 1:00,2,0,1,1,18.86,22.725,100,0.0,5,1,5,39.0
2059,5/27/11 1:00,2,0,1,1,28.7,32.575,58,19.9995,5,1,5,39.0
2060,5/25/12 1:00,2,0,1,1,25.42,28.79,83,6.0032,5,1,5,39.0
2061,5/20/11 2:00,2,0,1,1,18.04,21.97,100,6.0032,5,2,5,18.0
2062,5/27/11 2:00,2,0,1,1,27.88,31.82,61,15.0013,5,2,5,18.0
2063,5/25/12 2:00,2,0,1,2,25.42,28.79,83,0.0,5,2,5,18.0
2064,5/20/11 3:00,2,0,1,1,18.04,21.97,100,0.0,5,3,5,10.8
2065,5/27/11 3:00,2,0,1,1,27.06,31.06,65,6.0032,5,3,5,10.8
2066,5/25/12 3:00,2,0,1,2,25.42,28.03,88,7.0015,5,3,5,10.8
2067,5/20/11 4:00,2,0,1,1,18.04,21.97,94,6.0032,5,4,5,6.0
2068,5/27/11 4:00,2,0,1,1,26.24,30.305,69,8.9981,5,4,5,6.0
2069,5/25/12 4:00,2,0,1,2,25.42,28.03,88,0.0,5,4,5,6.0
2070,5/20/11 5:00,2,0,1,1,18.04,21.97,94,7.0015,5,5,5,25.0
2071,5/27/11 5:00,2,0,1,1,26.24,30.305,65,19.0012,5,5,5,25.0
2072,5/25/12 5:00,2,0,1,2,25.42,28.03,88,6.0032,5,5,5,25.0
2073,5/20/11 6:00,2,0,1,1,18.86,22.725,88,7.0015,5,6,5,123.2
2074,5/27/11 6:00,2,0,1,1,26.24,30.305,69,6.0032,5,6,5,123.2
2075,5/25/12 6:00,2,0,1,2,25.42,28.03,88,7.0015,5,6,5,123.2
2076,5/20/11 7:00,2,0,1,1,20.5,24.24,77,11.0014,5,7,5,320.2
2077,5/27/11 7:00,2,0,1,1,26.24,30.305,73,11.0014,5,7,5,320.2
2078,5/25/12 7:00,2,0,1,2,25.42,28.03,88,11.0014,5,7,5,320.2
2079,5/20/11 8:00,2,0,1,1,22.14,25.76,68,0.0,5,8,5,564.0
2080,5/27/11 8:00,2,0,1,1,27.06,31.06,74,19.0012,5,8,5,564.0
2081,5/25/12 8:00,2,0,1,2,26.24,28.79,89,7.0015,5,8,5,564.0
2082,5/20/11 9:00,2,0,1,1,22.14,25.76,68,15.0013,5,9,5,279.6
2083,5/27/11 9:00,2,0,1,1,28.7,32.575,65,19.0012,5,9,5,279.6
2084,5/25/12 9:00,2,0,1,2,26.24,28.79,89,8.9981,5,9,5,279.6
2085,5/20/11 10:00,2,0,1,1,22.96,26.515,64,12.998,5,10,5,184.2
2086,5/27/11 10:00,2,0,1,1,29.52,33.335,54,26.0027,5,10,5,184.2
2087,5/25/12 10:00,2,0,1,1,27.88,31.82,79,11.0014,5,10,5,184.2
2088,5/20/11 11:00,2,0,1,2,23.78,27.275,60,12.998,5,11,5,238.8
2089,5/27/11 11:00,2,0,1,2,30.34,34.09,55,22.0028,5,11,5,238.8
2090,5/25/12 11:00,2,0,1,1,27.88,31.82,79,8.9981,5,11,5,238.8
2091,5/20/11 12:00,2,0,1,2,24.6,31.06,56,16.9979,5,12,5,269.6
2092,5/27/11 12:00,2,0,1,2,31.16,34.85,55,19.9995,5,12,5,269.6
2093,5/25/12 12:00,2,0,1,1,29.52,34.09,66,7.0015,5,12,5,269.6
2094,5/20/11 13:00,2,0,1,3,24.6,31.06,56,19.0012,5,13,5,303.0
2095,5/27/11 13:00,2,0,1,1,30.34,34.09,58,12.998,5,13,5,303.0
2096,5/25/12 13:00,2,0,1,1,30.34,34.09,62,8.9981,5,13,5,303.0
2097,5/20/11 14:00,2,0,1,1,25.42,31.06,53,15.0013,5,14,5,265.8
2098,5/27/11 14:00,2,0,1,1,31.16,34.85,55,16.9979,5,14,5,265.8
2099,5/25/12 14:00,2,0,1,1,30.34,34.09,58,8.9981,5,14,5,265.8
2100,5/20/11 15:00,2,0,1,2,24.6,31.06,56,12.998,5,15,5,326.2
2101,5/27/11 15:00,2,0,1,1,31.98,35.605,49,19.0012,5,15,5,326.2
2102,5/25/12 15:00,2,0,1,1,31.16,35.605,62,12.998,5,15,5,326.2
2103,5/20/11 16:00,2,0,1,2,24.6,31.06,53,11.0014,5,16,5,435.4
2104,5/27/11 16:00,2,0,1,2,31.16,34.85,55,26.0027,5,16,5,435.4
2105,5/25/12 16:00,2,0,1,1,31.98,35.605,52,15.0013,5,16,5,435.4
2106,5/20/11 17:00,2,0,1,1,25.42,31.06,53,0.0,5,17,5,655.6
2107,5/27/11 17:00,2,0,1,1,30.34,34.09,58,26.0027,5,17,5,655.6
2108,5/25/12 17:00,2,0,1,1,31.16,35.605,62,19.0012,5,17,5,655.6
2109,5/20/11 18:00,2,0,1,1,24.6,31.06,56,11.0014,5,18,5,554.8
2110,5/27/11 18:00,2,0,1,2,29.52,34.09,62,19.9995,5,18,5,554.8
2111,5/25/12 18:00,2,0,1,1,31.16,35.605,62,12.998,5,18,5,554.8
2112,5/20/11 19:00,2,0,1,1,23.78,27.275,64,6.0032,5,19,5,400.0
2113,5/27/11 19:00,2,0,1,3,24.6,28.79,78,16.9979,5,19,5,400.0
2114,5/25/12 19:00,2,0,1,1,30.34,34.09,62,16.9979,5,19,5,400.0
2115,5/20/11 20:00,2,0,1,1,23.78,27.275,64,7.0015,5,20,5,266.6
2116,5/27/11 20:00,2,0,1,2,25.42,29.545,73,15.0013,5,20,5,266.6
2117,5/25/12 20:00,2,0,1,1,28.7,32.575,65,11.0014,5,20,5,266.6
2118,5/20/11 21:00,2,0,1,1,22.96,26.515,64,7.0015,5,21,5,213.8
2119,5/27/11 21:00,2,0,1,1,24.6,28.03,83,7.0015,5,21,5,213.8
2120,5/25/12 21:00,2,0,1,1,28.7,32.575,65,8.9981,5,21,5,213.8
2121,5/20/11 22:00,2,0,1,1,22.14,25.76,73,0.0,5,22,5,200.0
2122,5/27/11 22:00,2,0,1,1,24.6,28.79,78,8.9981,5,22,5,200.0
2123,5/25/12 22:00,2,0,1,1,27.06,31.06,74,7.0015,5,22,5,200.0
2124,5/20/11 23:00,2,0,1,1,21.32,25.0,72,11.0014,5,23,5,169.8
2125,5/27/11 23:00,2,0,1,1,23.78,27.275,88,8.9981,5,23,5,169.8
2126,5/25/12 23:00,2,0,1,1,27.06,30.305,78,15.0013,5,23,5,169.8
2127,5/21/11 0:00,2,0,0,1,21.32,25.0,77,7.0015,5,0,6,125.0
2128,5/28/11 0:00,2,0,0,1,23.78,27.275,88,8.9981,5,0,6,125.0
2129,5/26/12 0:00,2,0,0,1,26.24,28.79,83,11.0014,5,0,6,125.0
2130,5/21/11 1:00,2,0,0,1,21.32,25.0,72,0.0,5,1,6,88.8
2131,5/28/11 1:00,2,0,0,1,23.78,27.275,88,12.998,5,1,6,88.8
2132,5/26/12 1:00,2,0,0,1,26.24,28.79,83,8.9981,5,1,6,88.8
2133,5/21/11 2:00,2,0,0,1,21.32,25.0,72,7.0015,5,2,6,60.8
2134,5/28/11 2:00,2,0,0,1,22.96,26.515,94,12.998,5,2,6,60.8
2135,5/26/12 2:00,2,0,0,1,26.24,28.79,89,8.9981,5,2,6,60.8
2136,5/21/11 3:00,2,0,0,1,19.68,23.485,82,7.0015,5,3,6,30.4
2137,5/28/11 3:00,2,0,0,1,22.96,26.515,88,15.0013,5,3,6,30.4
2138,5/26/12 3:00,2,0,0,1,25.42,28.03,88,7.0015,5,3,6,30.4
2139,5/21/11 4:00,2,0,0,1,18.86,22.725,88,8.9981,5,4,6,8.4
2140,5/28/11 4:00,2,0,0,1,22.96,26.515,88,16.9979,5,4,6,8.4
2141,5/26/12 4:00,2,0,0,1,25.42,28.03,88,8.9981,5,4,6,8.4
2142,5/21/11 5:00,2,0,0,1,18.86,22.725,88,7.0015,5,5,6,13.6
2143,5/28/11 5:00,2,0,0,1,22.96,26.515,88,15.0013,5,5,6,13.6
2144,5/26/12 5:00,2,0,0,1,25.42,28.79,83,16.9979,5,5,6,13.6
2145,5/21/11 6:00,2,0,0,1,20.5,24.24,82,8.9981,5,6,6,29.8
2146,5/28/11 6:00,2,0,0,1,23.78,27.275,83,16.9979,5,6,6,29.8
2147,5/26/12 6:00,2,0,0,1,25.42,28.03,88,12.998,5,6,6,29.8
2148,5/21/11 7:00,2,0,0,1,22.14,25.76,73,8.9981,5,7,6,64.2
2149,5/28/11 7:00,2,0,0,1,24.6,28.03,83,16.9979,5,7,6,64.2
2150,5/26/12 7:00,2,0,0,2,25.42,28.03,88,11.0014,5,7,6,64.2
2151,5/21/11 8:00,2,0,0,1,22.96,26.515,68,19.0012,5,8,6,154.6
2152,5/28/11 8:00,2,0,0,1,25.42,29.545,78,12.998,5,8,6,154.6
2153,5/26/12 8:00,2,0,0,1,26.24,29.545,78,8.9981,5,8,6,154.6
2154,5/21/11 9:00,2,0,0,1,24.6,30.305,64,15.0013,5,9,6,245.8
2155,5/28/11 9:00,2,0,0,1,26.24,30.305,73,16.9979,5,9,6,245.8
2156,5/26/12 9:00,2,0,0,1,26.24,28.79,83,12.998,5,9,6,245.8
2157,5/21/11 10:00,2,0,0,1,25.42,30.305,61,7.0015,5,10,6,352.0
2158,5/28/11 10:00,2,0,0,1,28.7,32.575,65,15.0013,5,10,6,352.0
2159,5/26/12 10:00,2,0,0,1,27.88,31.82,79,15.0013,5,10,6,352.0
2160,5/21/11 11:00,2,0,0,1,26.24,31.06,53,8.9981,5,11,6,461.8
2161,5/28/11 11:00,2,0,0,1,28.7,32.575,65,15.0013,5,11,6,461.8
2162,5/26/12 11:00,2,0,0,1,28.7,33.335,74,12.998,5,11,6,461.8
2163,5/21/11 12:00,2,0,0,1,27.06,31.06,50,0.0,5,12,6,480.6
2164,5/28/11 12:00,2,0,0,1,29.52,33.335,58,16.9979,5,12,6,480.6
2165,5/26/12 12:00,2,0,0,1,30.34,34.85,66,15.0013,5,12,6,480.6
2166,5/21/11 13:00,2,0,0,1,28.7,31.82,45,0.0,5,13,6,514.2
2167,5/28/11 13:00,2,0,0,1,29.52,34.09,62,15.0013,5,13,6,514.2
2168,5/26/12 13:00,2,0,0,1,31.16,36.365,66,12.998,5,13,6,514.2
2169,5/21/11 14:00,2,0,0,1,29.52,32.575,42,0.0,5,14,6,473.4
2170,5/28/11 14:00,2,0,0,1,30.34,34.09,58,15.0013,5,14,6,473.4
2171,5/26/12 14:00,2,0,0,1,31.16,36.365,66,15.0013,5,14,6,473.4
2172,5/21/11 15:00,2,0,0,1,29.52,32.575,45,16.9979,5,15,6,495.0
2173,5/28/11 15:00,2,0,0,1,30.34,34.09,55,15.0013,5,15,6,495.0
2174,5/26/12 15:00,2,0,0,1,31.16,36.365,66,19.0012,5,15,6,495.0
2175,5/21/11 16:00,2,0,0,2,29.52,32.575,39,16.9979,5,16,6,482.0
