,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,month,hour,weekday,count_x,count_y
1905,4/27/12 23:00,2,0,1,1,16.4,20.455,40,16.9979,4,23,5,99.75,74.36
1906,4/25/11 23:00,2,0,1,1,23.78,27.275,78,19.0012,4,23,1,56.2,74.36
1907,4/23/12 23:00,2,0,1,1,13.12,15.91,76,11.0014,4,23,1,56.2,74.36
1908,4/30/12 23:00,2,0,1,2,21.32,25.0,55,15.0013,4,23,1,56.2,74.36
1909,4/26/11 23:00,2,0,1,2,24.6,28.03,83,15.0013,4,23,2,56.666666666666664,74.36
1910,4/24/12 23:00,2,0,1,1,17.22,21.21,38,6.0032,4,23,2,56.666666666666664,74.36
1911,4/23/11 0:00,2,0,0,2,13.12,15.91,100,12.998,4,0,6,59.2,58.84615384615385
1912,4/30/11 0:00,2,0,0,2,18.04,21.97,54,16.9979,4,0,6,59.2,58.84615384615385
1913,4/21/12 0:00,2,0,0,1,21.32,25.0,77,15.0013,4,0,6,59.2,58.84615384615385
1914,4/28/12 0:00,2,0,0,1,15.58,19.695,43,11.0014,4,0,6,59.2,58.84615384615385
1915,4/24/11 0:00,2,0,0,1,21.32,25.0,83,15.0013,4,0,7,66.83333333333333,58.84615384615385
1916,4/22/12 0:00,2,0,0,2,18.86,22.725,82,12.998,4,0,7,66.83333333333333,58.84615384615385
1917,4/29/12 0:00,2,0,0,3,14.76,17.425,81,8.9981,4,0,7,66.83333333333333,58.84615384615385
1918,4/23/11 1:00,2,0,0,2,13.12,15.91,100,12.998,4,1,6,44.8,46.23076923076923
1919,4/30/11 1:00,2,0,0,2,18.04,21.97,54,11.0014,4,1,6,44.8,46.23076923076923
1920,4/21/12 1:00,2,0,0,1,21.32,25.0,77,15.0013,4,1,6,44.8,46.23076923076923
1921,4/28/12 1:00,2,0,0,1,14.76,16.665,50,19.9995,4,1,6,44.8,46.23076923076923
1922,4/24/11 1:00,2,0,0,1,20.5,24.24,88,12.998,4,1,7,55.666666666666664,46.23076923076923
1923,4/22/12 1:00,2,0,0,2,18.86,22.725,82,22.0028,4,1,7,55.666666666666664,46.23076923076923
1924,4/29/12 1:00,2,0,0,2,14.76,17.425,81,8.9981,4,1,7,55.666666666666664,46.23076923076923
1925,4/23/11 2:00,2,0,0,3,13.12,16.665,100,8.9981,4,2,6,30.8,35.53846153846154
1926,4/30/11 2:00,2,0,0,2,18.04,21.97,54,15.0013,4,2,6,30.8,35.53846153846154
1927,4/21/12 2:00,2,0,0,1,21.32,25.0,77,8.9981,4,2,6,30.8,35.53846153846154
1928,4/28/12 2:00,2,0,0,1,14.76,17.425,43,11.0014,4,2,6,30.8,35.53846153846154
1929,4/24/11 2:00,2,0,0,1,20.5,24.24,88,12.998,4,2,7,46.0,35.53846153846154
1930,4/22/12 2:00,2,0,0,1,18.86,22.725,72,19.0012,4,2,7,46.0,35.53846153846154
1931,4/29/12 2:00,2,0,0,2,14.76,18.18,87,7.0015,4,2,7,46.0,35.53846153846154
1932,4/23/11 3:00,2,0,0,3,13.12,16.665,100,6.0032,4,3,6,19.4,19.692307692307693
1933,4/30/11 3:00,2,0,0,2,17.22,21.21,54,12.998,4,3,6,19.4,19.692307692307693
1934,4/21/12 3:00,2,0,0,1,20.5,24.24,82,15.0013,4,3,6,19.4,19.692307692307693
1935,4/28/12 3:00,2,0,0,1,13.94,15.91,49,15.0013,4,3,6,19.4,19.692307692307693
1936,4/24/11 3:00,2,0,0,1,20.5,24.24,94,6.0032,4,3,7,24.666666666666668,19.692307692307693
1937,4/22/12 3:00,2,0,0,2,18.04,21.97,82,11.0014,4,3,7,24.666666666666668,19.692307692307693
1938,4/29/12 3:00,2,0,0,2,14.76,17.425,87,12.998,4,3,7,24.666666666666668,19.692307692307693
1939,4/23/11 4:00,2,0,0,3,13.94,18.18,100,0.0,4,4,6,6.8,6.846153846153846
1940,4/30/11 4:00,2,0,0,2,17.22,21.21,54,15.0013,4,4,6,6.8,6.846153846153846
1941,4/21/12 4:00,2,0,0,1,20.5,24.24,82,16.9979,4,4,6,6.8,6.846153846153846
1942,4/28/12 4:00,2,0,0,1,13.94,16.665,49,11.0014,4,4,6,6.8,6.846153846153846
1943,4/24/11 4:00,2,0,0,1,20.5,24.24,94,6.0032,4,4,7,7.666666666666667,6.846153846153846
1944,4/22/12 4:00,2,0,0,2,18.04,21.97,77,11.0014,4,4,7,7.666666666666667,6.846153846153846
1945,4/29/12 4:00,2,0,0,2,14.76,17.425,87,8.9981,4,4,7,7.666666666666667,6.846153846153846
1946,4/23/11 5:00,2,0,0,3,13.94,18.18,100,0.0,4,5,6,4.6,9.692307692307692
1947,4/30/11 5:00,2,0,0,1,17.22,21.21,54,26.0027,4,5,6,4.6,9.692307692307692
1948,4/21/12 5:00,2,0,0,1,20.5,24.24,82,16.9979,4,5,6,4.6,9.692307692307692
1949,4/28/12 5:00,2,0,0,1,13.94,16.665,46,8.9981,4,5,6,4.6,9.692307692307692
1950,4/24/11 5:00,2,0,0,1,20.5,24.24,94,6.0032,4,5,7,8.666666666666666,9.692307692307692
1951,4/22/12 5:00,2,0,0,2,18.04,21.97,77,15.0013,4,5,7,8.666666666666666,9.692307692307692
1952,4/29/12 5:00,2,0,0,1,13.94,18.18,87,0.0,4,5,7,8.666666666666666,9.692307692307692
1953,4/23/11 6:00,2,0,0,2,13.94,16.665,100,11.0014,4,6,6,15.0,33.92307692307692
1954,4/30/11 6:00,2,0,0,1,16.4,20.455,58,19.0012,4,6,6,15.0,33.92307692307692
1955,4/21/12 6:00,2,0,0,1,20.5,24.24,82,15.0013,4,6,6,15.0,33.92307692307692
1956,4/28/12 6:00,2,0,0,1,13.94,16.665,49,12.998,4,6,6,15.0,33.92307692307692
1957,4/24/11 6:00,2,0,0,2,20.5,24.24,100,0.0,4,6,7,31.0,33.92307692307692
1958,4/22/12 6:00,2,0,0,2,18.04,21.97,72,22.0028,4,6,7,31.0,33.92307692307692
1959,4/29/12 6:00,2,0,0,1,13.94,16.665,87,8.9981,4,6,7,31.0,33.92307692307692
1960,4/23/11 7:00,2,0,0,3,13.94,16.665,100,11.0014,4,7,6,35.6,72.3076923076923
1961,4/30/11 7:00,2,0,0,1,16.4,20.455,54,26.0027,4,7,6,35.6,72.3076923076923
1962,4/21/12 7:00,2,0,0,1,20.5,24.24,82,19.0012,4,7,6,35.6,72.3076923076923
1963,4/28/12 7:00,2,0,0,1,13.94,16.665,49,11.0014,4,7,6,35.6,72.3076923076923
1964,4/24/11 7:00,2,0,0,2,20.5,24.24,100,0.0,4,7,7,37.666666666666664,72.3076923076923
1965,4/22/12 7:00,2,0,0,3,17.22,21.21,77,26.0027,4,7,7,37.666666666666664,72.3076923076923
1966,4/29/12 7:00,2,0,0,2,13.94,16.665,87,8.9981,4,7,7,37.666666666666664,72.3076923076923
1967,4/23/11 8:00,2,0,0,2,14.76,16.665,100,16.9979,4,8,6,87.4,138.46153846153845
1968,4/30/11 8:00,2,0,0,1,16.4,20.455,54,19.9995,4,8,6,87.4,138.46153846153845
1969,4/21/12 8:00,2,0,0,1,21.32,25.0,81,16.9979,4,8,6,87.4,138.46153846153845
1970,4/28/12 8:00,2,0,0,1,15.58,19.695,40,8.9981,4,8,6,87.4,138.46153846153845
1971,4/24/11 8:00,2,0,0,1,21.32,25.0,94,15.0013,4,8,7,77.66666666666667,138.46153846153845
1972,4/22/12 8:00,2,0,0,3,16.4,20.455,82,16.9979,4,8,7,77.66666666666667,138.46153846153845
1973,4/29/12 8:00,2,0,0,1,15.58,19.695,76,8.9981,4,8,7,77.66666666666667,138.46153846153845
1974,4/23/11 9:00,2,0,0,2,15.58,19.695,94,19.9995,4,9,6,151.0,173.84615384615384
1975,4/30/11 9:00,2,0,0,1,18.04,21.97,51,23.9994,4,9,6,151.0,173.84615384615384
1976,4/21/12 9:00,2,0,0,1,22.14,25.76,77,11.0014,4,9,6,151.0,173.84615384615384
1977,4/28/12 9:00,2,0,0,2,15.58,19.695,37,0.0,4,9,6,151.0,173.84615384615384
1978,4/24/11 9:00,2,0,0,1,22.96,26.515,88,16.9979,4,9,7,171.66666666666666,173.84615384615384
1979,4/22/12 9:00,2,0,0,3,16.4,20.455,82,16.9979,4,9,7,171.66666666666666,173.84615384615384
1980,4/29/12 9:00,2,0,0,1,16.4,20.455,71,8.9981,4,9,7,171.66666666666666,173.84615384615384
1981,4/23/11 10:00,2,0,0,2,17.22,21.21,88,15.0013,4,10,6,215.6,236.92307692307693
1982,4/30/11 10:00,2,0,0,1,19.68,23.485,44,26.0027,4,10,6,215.6,236.92307692307693
1983,4/21/12 10:00,2,0,0,1,24.6,30.305,64,19.0012,4,10,6,215.6,236.92307692307693
1984,4/28/12 10:00,2,0,0,2,15.58,19.695,40,11.0014,4,10,6,215.6,236.92307692307693
1985,4/24/11 10:00,2,0,0,1,24.6,28.79,78,11.0014,4,10,7,276.0,236.92307692307693
1986,4/22/12 10:00,2,0,0,3,15.58,19.695,82,22.0028,4,10,7,276.0,236.92307692307693
1987,4/29/12 10:00,2,0,0,1,17.22,21.21,67,6.0032,4,10,7,276.0,236.92307692307693
1988,4/23/11 11:00,2,0,0,2,18.86,22.725,88,15.0013,4,11,6,286.0,303.7692307692308
1989,4/30/11 11:00,2,0,0,1,20.5,24.24,42,23.9994,4,11,6,286.0,303.7692307692308
1990,4/21/12 11:00,2,0,0,1,25.42,30.305,61,22.0028,4,11,6,286.0,303.7692307692308
1991,4/28/12 11:00,2,0,0,2,15.58,19.695,40,7.0015,4,11,6,286.0,303.7692307692308
1992,4/24/11 11:00,2,0,0,1,27.06,31.06,65,8.9981,4,11,7,355.3333333333333,303.7692307692308
1993,4/22/12 11:00,2,0,0,3,15.58,19.695,87,19.9995,4,11,7,355.3333333333333,303.7692307692308
1994,4/29/12 11:00,2,0,0,1,18.86,22.725,51,0.0,4,11,7,355.3333333333333,303.7692307692308
1995,4/23/11 12:00,2,0,0,1,21.32,25.0,83,27.9993,4,12,6,337.2,353.15384615384613
1996,4/30/11 12:00,2,0,0,1,21.32,25.0,42,26.0027,4,12,6,337.2,353.15384615384613
1997,4/21/12 12:00,2,0,0,1,26.24,31.06,57,15.0013,4,12,6,337.2,353.15384615384613
1998,4/28/12 12:00,2,0,0,2,15.58,19.695,43,0.0,4,12,6,337.2,353.15384615384613
1999,4/24/11 12:00,2,0,0,1,27.88,31.82,65,16.9979,4,12,7,405.6666666666667,353.15384615384613
2000,4/22/12 12:00,2,0,0,3,15.58,19.695,87,22.0028,4,12,7,405.6666666666667,353.15384615384613
2001,4/29/12 12:00,2,0,0,1,19.68,23.485,44,7.0015,4,12,7,405.6666666666667,353.15384615384613
2002,4/23/11 13:00,2,0,0,1,21.32,25.0,83,26.0027,4,13,6,347.6,367.84615384615387
2003,4/30/11 13:00,2,0,0,1,22.14,25.76,39,19.9995,4,13,6,347.6,367.84615384615387
2004,4/21/12 13:00,2,0,0,1,27.06,31.06,54,15.0013,4,13,6,347.6,367.84615384615387
2005,4/28/12 13:00,2,0,0,2,16.4,20.455,37,0.0,4,13,6,347.6,367.84615384615387
2006,4/24/11 13:00,2,0,0,1,28.7,32.575,58,19.0012,4,13,7,433.5,367.84615384615387
2007,4/22/12 13:00,2,0,0,3,15.58,19.695,82,23.9994,4,13,7,433.5,367.84615384615387
2008,4/29/12 13:00,2,0,0,1,20.5,24.24,45,7.0015,4,13,7,433.5,367.84615384615387
2009,4/23/11 14:00,2,0,0,1,23.78,27.275,78,23.9994,4,14,6,340.6,372.0769230769231
2010,4/30/11 14:00,2,0,0,1,22.14,25.76,39,15.0013,4,14,6,340.6,372.0769230769231
2011,4/21/12 14:00,2,0,0,1,28.7,31.82,45,19.0012,4,14,6,340.6,372.0769230769231
2012,4/28/12 14:00,2,0,0,1,17.22,21.21,38,7.0015,4,14,6,340.6,372.0769230769231
2013,4/24/11 14:00,2,0,0,1,28.7,32.575,54,22.0028,4,14,7,447.1666666666667,372.0769230769231
2014,4/22/12 14:00,2,0,0,3,15.58,19.695,87,22.0028,4,14,7,447.1666666666667,372.0769230769231
2015,4/29/12 14:00,2,0,0,1,22.14,25.76,34,0.0,4,14,7,447.1666666666667,372.0769230769231
2016,4/23/11 15:00,2,0,0,1,24.6,29.545,73,26.0027,4,15,6,339.8,368.38461538461536
2017,4/30/11 15:00,2,0,0,1,22.96,26.515,37,8.9981,4,15,6,339.8,368.38461538461536
2018,4/21/12 15:00,2,0,0,1,29.52,32.575,39,16.9979,4,15,6,339.8,368.38461538461536
2019,4/28/12 15:00,2,0,0,1,17.22,21.21,41,15.0013,4,15,6,339.8,368.38461538461536
2020,4/24/11 15:00,2,0,0,1,27.06,31.06,61,16.9979,4,15,7,442.1666666666667,368.38461538461536
2021,4/22/12 15:00,2,0,0,3,15.58,19.695,87,26.0027,4,15,7,442.1666666666667,368.38461538461536
2022,4/29/12 15:00,2,0,0,1,22.96,26.515,37,8.9981,4,15,7,442.1666666666667,368.38461538461536
2023,4/23/11 16:00,2,0,0,1,24.6,29.545,73,19.0012,4,16,6,323.4,365.7692307692308
2024,4/30/11 16:00,2,0,0,1,23.78,27.275,37,12.998,4,16,6,323.4,365.7692307692308
2025,4/21/12 16:00,2,0,0,1,28.7,31.82,42,22.0028,4,16,6,323.4,365.7692307692308
2026,4/28/12 16:00,2,0,0,2,18.04,21.97,38,12.998,4,16,6,323.4,365.7692307692308
2027,4/24/11 16:00,2,0,0,1,30.34,33.335,48,26.0027,4,16,7,422.8333333333333,365.7692307692308
2028,4/22/12 16:00,2,0,0,3,15.58,19.695,87,30.0026,4,16,7,422.8333333333333,365.7692307692308
2029,4/29/12 16:00,2,0,0,1,24.6,30.305,28,12.998,4,16,7,422.8333333333333,365.7692307692308
2030,4/23/11 17:00,2,0,0,1,24.6,29.545,73,22.0028,4,17,6,316.6,387.0
2031,4/30/11 17:00,2,0,0,1,22.96,26.515,43,8.9981,4,17,6,316.6,387.0
2032,4/21/12 17:00,2,0,0,2,30.34,32.575,30,26.0027,4,17,6,316.6,387.0
2033,4/28/12 17:00,2,0,0,2,17.22,21.21,41,8.9981,4,17,6,316.6,387.0
2034,4/24/11 17:00,2,0,0,1,27.06,31.06,65,19.9995,4,17,7,400.8333333333333,387.0
2035,4/22/12 17:00,2,0,0,3,14.76,15.91,93,30.0026,4,17,7,400.8333333333333,387.0
2036,4/29/12 17:00,2,0,0,1,25.42,30.305,27,19.9995,4,17,7,400.8333333333333,387.0
2037,4/23/11 18:00,2,0,0,1,23.78,27.275,78,12.998,4,18,6,278.4,326.2307692307692
2038,4/30/11 18:00,2,0,0,1,22.14,25.76,43,8.9981,4,18,6,278.4,326.2307692307692
2039,4/21/12 18:00,2,0,0,2,27.88,31.82,47,32.9975,4,18,6,278.4,326.2307692307692
2040,4/28/12 18:00,2,0,0,3,16.4,20.455,47,0.0,4,18,6,278.4,326.2307692307692
2041,4/24/11 18:00,2,0,0,1,26.24,30.305,69,11.0014,4,18,7,318.3333333333333,326.2307692307692
2042,4/22/12 18:00,2,0,0,3,14.76,15.91,93,30.0026,4,18,7,318.3333333333333,326.2307692307692
2043,4/29/12 18:00,2,0,0,1,24.6,30.305,26,19.0012,4,18,7,318.3333333333333,326.2307692307692
2044,4/23/11 19:00,2,0,0,1,22.96,26.515,83,19.0012,4,19,6,244.2,264.46153846153845
2045,4/30/11 19:00,2,0,0,1,22.14,25.76,43,8.9981,4,19,6,244.2,264.46153846153845
2046,4/21/12 19:00,2,0,0,3,22.96,26.515,73,32.9975,4,19,6,244.2,264.46153846153845
2047,4/28/12 19:00,2,0,0,3,14.76,17.425,71,8.9981,4,19,6,244.2,264.46153846153845
2048,4/24/11 19:00,2,0,0,3,24.6,28.03,83,19.0012,4,19,7,247.66666666666666,264.46153846153845
2049,4/22/12 19:00,2,0,0,3,14.76,15.91,87,35.0008,4,19,7,247.66666666666666,264.46153846153845
2050,4/29/12 19:00,2,0,0,1,22.96,26.515,35,8.9981,4,19,7,247.66666666666666,264.46153846153845
2051,4/23/11 20:00,2,0,0,2,22.14,25.76,88,16.9979,4,20,6,152.0,176.84615384615384
2052,4/30/11 20:00,2,0,0,1,18.04,21.97,62,8.9981,4,20,6,152.0,176.84615384615384
2053,4/21/12 20:00,2,0,0,3,20.5,24.24,82,19.9995,4,20,6,152.0,176.84615384615384
2054,4/28/12 20:00,2,0,0,2,15.58,19.695,66,0.0,4,20,6,152.0,176.84615384615384
2055,4/24/11 20:00,2,0,0,3,24.6,28.03,83,19.0012,4,20,7,174.33333333333334,176.84615384615384
2056,4/22/12 20:00,2,0,0,3,14.76,16.665,93,27.9993,4,20,7,174.33333333333334,176.84615384615384
2057,4/29/12 20:00,2,0,0,1,22.96,26.515,32,6.0032,4,20,7,174.33333333333334,176.84615384615384
2058,4/23/11 21:00,2,0,0,2,22.96,26.515,83,19.0012,4,21,6,124.0,131.46153846153845
2059,4/30/11 21:00,2,0,0,1,18.04,21.97,62,8.9981,4,21,6,124.0,131.46153846153845
2060,4/21/12 21:00,2,0,0,3,20.5,24.24,82,26.0027,4,21,6,124.0,131.46153846153845
2061,4/28/12 21:00,2,0,0,3,14.76,17.425,71,12.998,4,21,6,124.0,131.46153846153845
2062,4/24/11 21:00,2,0,0,3,22.14,25.76,94,11.0014,4,21,7,119.33333333333333,131.46153846153845
2063,4/22/12 21:00,2,0,0,3,14.76,16.665,87,26.0027,4,21,7,119.33333333333333,131.46153846153845
2064,4/29/12 21:00,2,0,0,1,21.32,25.0,48,8.9981,4,21,7,119.33333333333333,131.46153846153845
2065,4/23/11 22:00,2,0,0,2,23.78,27.275,78,16.9979,4,22,6,112.0,102.84615384615384
2066,4/30/11 22:00,2,0,0,1,18.04,21.97,67,7.0015,4,22,6,112.0,102.84615384615384
2067,4/21/12 22:00,2,0,0,1,19.68,23.485,82,19.9995,4,22,6,112.0,102.84615384615384
2068,4/28/12 22:00,2,0,0,2,14.76,17.425,71,8.9981,4,22,6,112.0,102.84615384615384
2069,4/24/11 22:00,2,0,0,3,22.14,25.76,100,11.0014,4,22,7,80.5,102.84615384615384
2070,4/22/12 22:00,2,0,0,3,13.94,14.395,87,35.0008,4,22,7,80.5,102.84615384615384
2071,4/29/12 22:00,2,0,0,1,20.5,24.24,45,0.0,4,22,7,80.5,102.84615384615384
2072,4/23/11 23:00,2,0,0,2,22.14,25.76,88,11.0014,4,23,6,91.8,74.38461538461539
2073,4/30/11 23:00,2,0,0,1,18.04,21.97,67,7.0015,4,23,6,91.8,74.38461538461539
2074,4/21/12 23:00,2,0,0,2,18.86,22.725,82,19.0012,4,23,6,91.8,74.38461538461539
2075,4/28/12 23:00,2,0,0,2,15.58,19.695,76,6.0032,4,23,6,91.8,74.38461538461539
2076,4/24/11 23:00,2,0,0,3,22.14,25.76,100,6.0032,4,23,7,53.833333333333336,74.38461538461539
2077,4/22/12 23:00,2,0,0,3,14.76,15.91,81,31.0009,4,23,7,53.833333333333336,74.38461538461539
2078,4/29/12 23:00,2,0,0,1,19.68,23.485,59,0.0,4,23,7,53.833333333333336,74.38461538461539
2079,5/20/11 0:00,2,0,1,1,18.86,22.725,94,6.0032,5,0,5,66.2,48.17857142857143
2080,5/27/11 0:00,2,0,1,1,27.88,31.82,69,16.9979,5,0,5,66.2,48.17857142857143
2081,5/25/12 0:00,2,0,1,1,25.42,28.79,83,8.9981,5,0,5,66.2,48.17857142857143
2082,5/23/11 0:00,2,0,1,2,22.96,26.515,88,8.9981,5,0,1,67.4,48.17857142857143
2083,5/21/12 0:00,2,0,1,3,23.78,27.275,88,19.9995,5,0,1,67.4,48.17857142857143
2084,5/24/11 0:00,2,0,1,2,24.6,25.76,94,12.998,5,0,2,28.333333333333332,48.17857142857143
2085,5/31/11 0:00,2,0,1,1,28.7,33.335,79,6.0032,5,0,2,28.333333333333332,48.17857142857143
2086,5/22/12 0:00,2,0,1,1,23.78,27.275,83,16.9979,5,0,2,28.333333333333332,48.17857142857143
2087,5/29/12 0:00,2,0,1,1,28.7,33.335,79,12.998,5,0,2,28.333333333333332,48.17857142857143
2088,5/25/11 0:00,2,0,1,3,24.6,28.03,83,15.0013,5,0,3,34.833333333333336,48.17857142857143
2089,5/23/12 0:00,2,0,1,1,25.42,29.545,78,8.9981,5,0,3,34.833333333333336,48.17857142857143
2090,5/30/12 0:00,2,0,1,3,26.24,28.79,89,7.0015,5,0,3,34.833333333333336,48.17857142857143
2091,5/26/11 0:00,2,0,1,1,26.24,30.305,73,8.9981,5,0,4,50.333333333333336,48.17857142857143
2092,5/24/12 0:00,2,0,1,1,24.6,28.03,83,6.0032,5,0,4,50.333333333333336,48.17857142857143
2093,5/31/12 0:00,2,0,1,1,26.24,30.305,69,8.9981,5,0,4,50.333333333333336,48.17857142857143
2094,5/20/11 1:00,2,0,1,1,18.86,22.725,100,0.0,5,1,5,39.0,23.285714285714285
2095,5/27/11 1:00,2,0,1,1,28.7,32.575,58,19.9995,5,1,5,39.0,23.285714285714285
2096,5/25/12 1:00,2,0,1,1,25.42,28.79,83,6.0032,5,1,5,39.0,23.285714285714285
2097,5/23/11 1:00,2,0,1,1,22.96,26.515,88,7.0015,5,1,1,36.2,23.285714285714285
2098,5/21/12 1:00,2,0,1,3,23.78,27.275,88,23.9994,5,1,1,36.2,23.285714285714285
2099,5/24/11 1:00,2,0,1,2,24.6,25.76,94,11.0014,5,1,2,15.166666666666666,23.285714285714285
2100,5/31/11 1:00,2,0,1,1,27.88,31.82,89,6.0032,5,1,2,15.166666666666666,23.285714285714285
2101,5/22/12 1:00,2,0,1,2,23.78,27.275,83,8.9981,5,1,2,15.166666666666666,23.285714285714285
2102,5/29/12 1:00,2,0,1,1,28.7,33.335,79,12.998,5,1,2,15.166666666666666,23.285714285714285
2103,5/25/11 1:00,2,0,1,3,23.78,27.275,83,12.998,5,1,3,14.833333333333334,23.285714285714285
2104,5/23/12 1:00,2,0,1,1,24.6,28.03,83,11.0014,5,1,3,14.833333333333334,23.285714285714285
2105,5/30/12 1:00,2,0,1,3,26.24,28.79,89,12.998,5,1,3,14.833333333333334,23.285714285714285
2106,5/26/11 1:00,2,0,1,1,26.24,30.305,73,8.9981,5,1,4,16.0,23.285714285714285
2107,5/24/12 1:00,2,0,1,1,24.6,27.275,88,6.0032,5,1,4,16.0,23.285714285714285
2108,5/31/12 1:00,2,0,1,1,26.24,30.305,69,6.0032,5,1,4,16.0,23.285714285714285
2109,5/20/11 2:00,2,0,1,1,18.04,21.97,100,6.0032,5,2,5,18.0,11.678571428571429
2110,5/27/11 2:00,2,0,1,1,27.88,31.82,61,15.0013,5,2,5,18.0,11.678571428571429
2111,5/25/12 2:00,2,0,1,2,25.42,28.79,83,0.0,5,2,5,18.0,11.678571428571429
2112,5/23/11 2:00,2,0,1,3,22.96,26.515,88,11.0014,5,2,1,12.8,11.678571428571429
2113,5/21/12 2:00,2,0,1,3,22.96,26.515,94,16.9979,5,2,1,12.8,11.678571428571429
2114,5/24/11 2:00,2,0,1,2,24.6,25.76,94,12.998,5,2,2,7.666666666666667,11.678571428571429
2115,5/31/11 2:00,2,0,1,2,27.06,29.545,94,8.9981,5,2,2,7.666666666666667,11.678571428571429
2116,5/22/12 2:00,2,0,1,2,23.78,27.275,83,7.0015,5,2,2,7.666666666666667,11.678571428571429
2117,5/29/12 2:00,2,0,1,1,27.88,31.82,83,8.9981,5,2,2,7.666666666666667,11.678571428571429
2118,5/25/11 2:00,2,0,1,2,22.96,26.515,94,0.0,5,2,3,9.333333333333334,11.678571428571429
2119,5/23/12 2:00,2,0,1,2,24.6,28.03,83,11.0014,5,2,3,9.333333333333334,11.678571428571429
2120,5/30/12 2:00,2,0,1,3,25.42,27.275,94,6.0032,5,2,3,9.333333333333334,11.678571428571429
2121,5/26/11 2:00,2,0,1,1,25.42,28.79,83,7.0015,5,2,4,11.833333333333334,11.678571428571429
2122,5/24/12 2:00,2,0,1,1,24.6,27.275,88,0.0,5,2,4,11.833333333333334,11.678571428571429
2123,5/31/12 2:00,2,0,1,1,26.24,30.305,65,6.0032,5,2,4,11.833333333333334,11.678571428571429
2124,5/20/11 3:00,2,0,1,1,18.04,21.97,100,0.0,5,3,5,10.8,5.892857142857143
2125,5/27/11 3:00,2,0,1,1,27.06,31.06,65,6.0032,5,3,5,10.8,5.892857142857143
2126,5/25/12 3:00,2,0,1,2,25.42,28.03,88,7.0015,5,3,5,10.8,5.892857142857143
2127,5/23/11 3:00,2,0,1,3,22.14,25.76,94,11.0014,5,3,1,6.8,5.892857142857143
2128,5/21/12 3:00,2,0,1,2,22.96,26.515,88,19.9995,5,3,1,6.8,5.892857142857143
2129,5/24/11 3:00,2,0,1,2,23.78,27.275,94,7.0015,5,3,2,4.166666666666667,5.892857142857143
2130,5/31/11 3:00,2,0,1,2,26.24,28.03,94,0.0,5,3,2,4.166666666666667,5.892857142857143
2131,5/22/12 3:00,2,0,1,2,23.78,27.275,83,7.0015,5,3,2,4.166666666666667,5.892857142857143
2132,5/29/12 3:00,2,0,1,1,27.88,31.82,79,19.0012,5,3,2,4.166666666666667,5.892857142857143
2133,5/25/11 3:00,2,0,1,1,22.14,25.76,100,8.9981,5,3,3,4.5,5.892857142857143
2134,5/23/12 3:00,2,0,1,1,24.6,28.79,78,7.0015,5,3,3,4.5,5.892857142857143
2135,5/30/12 3:00,2,0,1,3,25.42,28.03,88,8.9981,5,3,3,4.5,5.892857142857143
2136,5/26/11 3:00,2,0,1,1,24.6,27.275,88,6.0032,5,3,4,4.166666666666667,5.892857142857143
2137,5/24/12 3:00,2,0,1,2,24.6,27.275,88,7.0015,5,3,4,4.166666666666667,5.892857142857143
2138,5/31/12 3:00,2,0,1,1,25.42,30.305,69,6.0032,5,3,4,4.166666666666667,5.892857142857143
2139,5/20/11 4:00,2,0,1,1,18.04,21.97,94,6.0032,5,4,5,6.0,5.428571428571429
2140,5/27/11 4:00,2,0,1,1,26.24,30.305,69,8.9981,5,4,5,6.0,5.428571428571429
2141,5/25/12 4:00,2,0,1,2,25.42,28.03,88,0.0,5,4,5,6.0,5.428571428571429
2142,5/23/11 4:00,2,0,1,2,22.14,25.76,94,0.0,5,4,1,7.0,5.428571428571429
2143,5/21/12 4:00,2,0,1,3,22.96,26.515,88,19.9995,5,4,1,7.0,5.428571428571429
2144,5/24/11 4:00,2,0,1,1,24.6,27.275,88,7.0015,5,4,2,4.666666666666667,5.428571428571429
2145,5/31/11 4:00,2,0,1,1,27.06,30.305,83,6.0032,5,4,2,4.666666666666667,5.428571428571429
2146,5/22/12 4:00,2,0,1,2,22.96,26.515,88,11.0014,5,4,2,4.666666666666667,5.428571428571429
2147,5/29/12 4:00,2,0,1,1,27.06,30.305,78,15.0013,5,4,2,4.666666666666667,5.428571428571429
2148,5/25/11 4:00,2,0,1,1,22.14,25.76,100,7.0015,5,4,3,3.5,5.428571428571429
2149,5/23/12 4:00,2,0,1,3,23.78,27.275,83,12.998,5,4,3,3.5,5.428571428571429
2150,5/30/12 4:00,2,0,1,2,25.42,28.03,88,8.9981,5,4,3,3.5,5.428571428571429
2151,5/26/11 4:00,2,0,1,1,24.6,27.275,88,0.0,5,4,4,6.333333333333333,5.428571428571429
2152,5/24/12 4:00,2,0,1,2,24.6,27.275,88,11.0014,5,4,4,6.333333333333333,5.428571428571429
2153,5/31/12 4:00,2,0,1,1,25.42,30.305,69,0.0,5,4,4,6.333333333333333,5.428571428571429
2154,5/20/11 5:00,2,0,1,1,18.04,21.97,94,7.0015,5,5,5,25.0,23.214285714285715
2155,5/27/11 5:00,2,0,1,1,26.24,30.305,65,19.0012,5,5,5,25.0,23.214285714285715
2156,5/25/12 5:00,2,0,1,2,25.42,28.03,88,6.0032,5,5,5,25.0,23.214285714285715
