,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count_x,month,weekday,hour,count_y,dif
988,2/14/2012 22:00,1,0,1,2,14.76,18.18,50,7.0015,5,72,77,2,2,22,60.2,16.799999999999997
989,2/1/2011 23:00,1,0,1,3,8.2,9.85,93,12.998,1,15,16,2,2,23,31.2,-15.2
990,2/8/2011 23:00,1,0,1,1,4.92,5.305,33,22.0028,3,9,12,2,2,23,31.2,-19.2
991,2/15/2011 23:00,1,0,1,2,9.02,12.88,44,6.0032,0,20,20,2,2,23,31.2,-11.2
992,2/7/2012 23:00,1,0,1,1,13.12,16.665,57,8.9981,2,49,51,2,2,23,31.2,19.8
993,2/14/2012 23:00,1,0,1,2,14.76,18.18,50,6.0032,2,55,57,2,2,23,31.2,25.8
994,2/2/2011 0:00,1,0,1,3,9.02,12.12,93,7.0015,0,2,2,2,3,0,18.333333333333332,-16.333333333333332
995,2/9/2011 0:00,1,0,1,1,4.1,3.79,36,23.9994,0,17,17,2,3,0,18.333333333333332,-1.3333333333333321
996,2/16/2011 0:00,1,0,1,1,9.02,12.88,41,6.0032,0,15,15,2,3,0,18.333333333333332,-3.333333333333332
997,2/1/2012 0:00,1,0,1,1,18.04,21.97,38,19.0012,0,31,31,2,3,0,18.333333333333332,12.666666666666668
998,2/8/2012 0:00,1,0,1,1,12.3,14.395,56,15.0013,2,21,23,2,3,0,18.333333333333332,4.666666666666668
999,2/15/2012 0:00,1,0,1,1,13.12,17.425,57,0.0,0,22,22,2,3,0,18.333333333333332,3.666666666666668
1000,2/2/2011 1:00,1,0,1,3,9.02,11.365,93,12.998,0,3,3,2,3,1,6.333333333333333,-3.333333333333333
1001,2/9/2011 1:00,1,0,1,1,4.1,5.305,36,15.0013,0,7,7,2,3,1,6.333333333333333,0.666666666666667
1002,2/16/2011 1:00,1,0,1,1,8.2,11.365,44,6.0032,0,9,9,2,3,1,6.333333333333333,2.666666666666667
1003,2/1/2012 1:00,1,0,1,1,18.04,21.97,41,19.0012,0,4,4,2,3,1,6.333333333333333,-2.333333333333333
1004,2/8/2012 1:00,1,0,1,1,11.48,13.635,61,11.0014,1,9,10,2,3,1,6.333333333333333,3.666666666666667
1005,2/15/2012 1:00,1,0,1,1,13.94,18.18,53,0.0,0,5,5,2,3,1,6.333333333333333,-1.333333333333333
1006,2/2/2011 2:00,1,0,1,3,9.02,11.365,93,8.9981,4,0,4,2,3,2,3.8,0.20000000000000018
1007,2/9/2011 2:00,1,0,1,1,3.28,3.79,38,19.0012,1,2,3,2,3,2,3.8,-0.7999999999999998
1008,2/1/2012 2:00,1,0,1,1,18.04,21.97,44,19.0012,1,6,7,2,3,2,3.8,3.2
1009,2/8/2012 2:00,1,0,1,1,10.66,15.15,65,0.0,0,1,1,2,3,2,3.8,-2.8
1010,2/15/2012 2:00,1,0,1,1,12.3,16.665,61,0.0,0,4,4,2,3,2,3.8,0.20000000000000018
1011,2/2/2011 3:00,1,0,1,3,9.02,11.365,93,8.9981,0,1,1,2,3,3,1.8333333333333333,-0.8333333333333333
1012,2/9/2011 3:00,1,0,1,1,2.46,3.79,45,8.9981,0,2,2,2,3,3,1.8333333333333333,0.16666666666666674
1013,2/16/2011 3:00,1,0,1,2,8.2,9.85,47,12.998,0,1,1,2,3,3,1.8333333333333333,-0.8333333333333333
1014,2/1/2012 3:00,1,0,1,1,18.04,21.97,44,12.998,0,3,3,2,3,3,1.8333333333333333,1.1666666666666667
1015,2/8/2012 3:00,1,0,1,1,10.66,15.15,65,0.0,0,1,1,2,3,3,1.8333333333333333,-0.8333333333333333
1016,2/15/2012 3:00,1,0,1,1,11.48,15.91,75,0.0,0,3,3,2,3,3,1.8333333333333333,1.1666666666666667
1022,2/2/2011 5:00,1,0,1,3,9.02,12.12,93,7.0015,0,3,3,2,3,5,13.0,-10.0
1023,2/9/2011 5:00,1,0,1,1,2.46,5.305,45,7.0015,0,7,7,2,3,5,13.0,-6.0
1024,2/16/2011 5:00,1,0,1,1,8.2,9.85,47,12.998,0,5,5,2,3,5,13.0,-8.0
1025,2/1/2012 5:00,1,0,1,1,16.4,20.455,50,11.0014,0,18,18,2,3,5,13.0,5.0
1026,2/8/2012 5:00,1,0,1,1,9.84,12.88,70,6.0032,0,20,20,2,3,5,13.0,7.0
1027,2/15/2012 5:00,1,0,1,1,11.48,14.395,70,7.0015,0,25,25,2,3,5,13.0,12.0
1028,2/2/2011 6:00,1,0,1,3,9.02,12.12,93,7.0015,1,17,18,2,3,6,59.0,-41.0
1029,2/9/2011 6:00,1,0,1,1,2.46,7.575,45,0.0,0,43,43,2,3,6,59.0,-16.0
1030,2/16/2011 6:00,1,0,1,1,8.2,9.85,55,15.0013,1,32,33,2,3,6,59.0,-26.0
1031,2/1/2012 6:00,1,0,1,3,16.4,20.455,54,11.0014,0,67,67,2,3,6,59.0,8.0
1032,2/8/2012 6:00,1,0,1,2,9.84,14.395,70,0.0,3,95,98,2,3,6,59.0,39.0
1033,2/15/2012 6:00,1,0,1,1,12.3,15.15,61,8.9981,3,92,95,2,3,6,59.0,36.0
1034,2/2/2011 7:00,1,0,1,3,9.02,10.605,93,15.0013,1,48,49,2,3,7,177.66666666666666,-128.66666666666666
1035,2/9/2011 7:00,1,0,1,1,2.46,5.305,49,7.0015,4,95,99,2,3,7,177.66666666666666,-78.66666666666666
1036,2/16/2011 7:00,1,0,1,2,8.2,9.85,55,15.0013,5,103,108,2,3,7,177.66666666666666,-69.66666666666666
1037,2/1/2012 7:00,1,0,1,3,15.58,19.695,62,6.0032,7,201,208,2,3,7,177.66666666666666,30.333333333333343
1038,2/8/2012 7:00,1,0,1,2,9.84,12.88,70,7.0015,5,276,281,2,3,7,177.66666666666666,103.33333333333334
1039,2/15/2012 7:00,1,0,1,2,12.3,14.395,65,12.998,3,318,321,2,3,7,177.66666666666666,143.33333333333334
1040,2/2/2011 8:00,1,0,1,3,9.02,10.605,93,15.0013,1,154,155,2,3,8,354.5,-199.5
1041,2/9/2011 8:00,1,0,1,1,4.1,6.82,42,0.0,1,198,199,2,3,8,354.5,-155.5
1042,2/16/2011 8:00,1,0,1,2,9.02,11.365,55,11.0014,6,224,230,2,3,8,354.5,-124.5
1043,2/1/2012 8:00,1,0,1,3,14.76,18.18,73,7.0015,15,505,520,2,3,8,354.5,165.5
1044,2/8/2012 8:00,1,0,1,2,9.84,11.365,70,15.0013,13,495,508,2,3,8,354.5,153.5
1045,2/15/2012 8:00,1,0,1,1,13.12,14.395,61,23.9994,7,508,515,2,3,8,354.5,160.5
1046,2/2/2011 9:00,1,0,1,2,9.84,12.88,93,6.0032,4,119,123,2,3,9,188.33333333333334,-65.33333333333334
1047,2/9/2011 9:00,1,0,1,1,4.92,6.82,39,11.0014,4,119,123,2,3,9,188.33333333333334,-65.33333333333334
1048,2/16/2011 9:00,1,0,1,1,9.84,10.605,52,19.0012,2,122,124,2,3,9,188.33333333333334,-64.33333333333334
1049,2/1/2012 9:00,1,0,1,2,14.76,17.425,71,12.998,9,267,276,2,3,9,188.33333333333334,87.66666666666666
1050,2/8/2012 9:00,1,0,1,2,9.84,12.88,70,11.0014,8,245,253,2,3,9,188.33333333333334,64.66666666666666
1051,2/15/2012 9:00,1,0,1,1,13.12,15.15,61,22.0028,5,226,231,2,3,9,188.33333333333334,42.66666666666666
1052,2/2/2011 10:00,1,0,1,2,9.02,13.635,100,0.0,2,59,61,2,3,10,91.66666666666667,-30.66666666666667
1053,2/9/2011 10:00,1,0,1,1,5.74,9.09,36,0.0,8,51,59,2,3,10,91.66666666666667,-32.66666666666667
1054,2/16/2011 10:00,1,0,1,1,10.66,11.365,41,26.0027,14,55,69,2,3,10,91.66666666666667,-22.66666666666667
1055,2/1/2012 10:00,1,0,1,1,16.4,20.455,62,8.9981,9,124,133,2,3,10,91.66666666666667,41.33333333333333
1056,2/8/2012 10:00,1,0,1,2,10.66,12.88,70,15.0013,1,107,108,2,3,10,91.66666666666667,16.33333333333333
1057,2/15/2012 10:00,1,0,1,1,13.94,15.15,57,19.9995,12,108,120,2,3,10,91.66666666666667,28.33333333333333
1058,2/2/2011 11:00,1,0,1,2,9.84,11.365,93,12.998,5,47,52,2,3,11,90.33333333333333,-38.33333333333333
1059,2/9/2011 11:00,1,0,1,2,5.74,7.575,43,11.0014,1,40,41,2,3,11,90.33333333333333,-49.33333333333333
1060,2/16/2011 11:00,1,0,1,1,13.94,15.15,34,19.9995,7,59,66,2,3,11,90.33333333333333,-24.33333333333333
1061,2/1/2012 11:00,1,0,1,1,16.4,20.455,58,11.0014,27,116,143,2,3,11,90.33333333333333,52.66666666666667
1062,2/8/2012 11:00,1,0,1,2,10.66,12.88,65,15.0013,5,97,102,2,3,11,90.33333333333333,11.666666666666671
1063,2/15/2012 11:00,1,0,1,1,14.76,16.665,53,19.0012,13,125,138,2,3,11,90.33333333333333,47.66666666666667
1064,2/2/2011 12:00,1,0,1,2,9.84,11.365,93,15.0013,3,61,64,2,3,12,115.16666666666667,-51.16666666666667
1065,2/9/2011 12:00,1,0,1,2,7.38,9.09,40,15.0013,4,57,61,2,3,12,115.16666666666667,-54.16666666666667
1066,2/16/2011 12:00,1,0,1,1,15.58,19.695,32,22.0028,14,72,86,2,3,12,115.16666666666667,-29.16666666666667
1067,2/1/2012 12:00,1,0,1,1,18.04,21.97,54,7.0015,26,153,179,2,3,12,115.16666666666667,63.83333333333333
1068,2/8/2012 12:00,1,0,1,2,11.48,12.88,65,19.0012,14,124,138,2,3,12,115.16666666666667,22.83333333333333
1069,2/15/2012 12:00,1,0,1,1,15.58,19.695,46,26.0027,11,152,163,2,3,12,115.16666666666667,47.83333333333333
1070,2/2/2011 13:00,1,0,1,1,13.94,16.665,93,11.0014,1,74,75,2,3,13,119.83333333333333,-44.83333333333333
1071,2/9/2011 13:00,1,0,1,1,7.38,8.335,40,16.9979,2,67,69,2,3,13,119.83333333333333,-50.83333333333333
1072,2/16/2011 13:00,1,0,1,1,17.22,21.21,30,23.9994,13,80,93,2,3,13,119.83333333333333,-26.83333333333333
1073,2/1/2012 13:00,1,0,1,1,18.86,22.725,47,15.0013,12,174,186,2,3,13,119.83333333333333,66.16666666666667
1074,2/8/2012 13:00,1,0,1,2,11.48,14.395,61,7.0015,15,111,126,2,3,13,119.83333333333333,6.166666666666671
1075,2/15/2012 13:00,1,0,1,1,16.4,20.455,43,19.0012,11,159,170,2,3,13,119.83333333333333,50.16666666666667
1076,2/2/2011 14:00,1,0,1,1,15.58,19.695,82,26.0027,2,61,63,2,3,14,106.16666666666667,-43.16666666666667
1077,2/9/2011 14:00,1,0,1,1,8.2,9.09,34,19.9995,2,56,58,2,3,14,106.16666666666667,-48.16666666666667
1078,2/16/2011 14:00,1,0,1,1,18.86,22.725,28,27.9993,17,65,82,2,3,14,106.16666666666667,-24.16666666666667
1079,2/1/2012 14:00,1,0,1,1,25.42,31.06,33,15.0013,33,159,192,2,3,14,106.16666666666667,85.83333333333333
1080,2/8/2012 14:00,1,0,1,2,12.3,15.15,56,11.0014,8,100,108,2,3,14,106.16666666666667,1.8333333333333286
1081,2/15/2012 14:00,1,0,1,1,17.22,21.21,41,23.9994,6,128,134,2,3,14,106.16666666666667,27.83333333333333
1082,2/2/2011 15:00,1,0,1,1,15.58,19.695,76,22.0028,10,66,76,2,3,15,112.66666666666667,-36.66666666666667
1083,2/9/2011 15:00,1,0,1,2,8.2,9.09,34,19.0012,3,61,64,2,3,15,112.66666666666667,-48.66666666666667
1084,2/16/2011 15:00,1,0,1,1,18.86,22.725,28,27.9993,35,82,117,2,3,15,112.66666666666667,4.333333333333329
1085,2/1/2012 15:00,1,0,1,1,24.6,31.06,35,19.0012,25,169,194,2,3,15,112.66666666666667,81.33333333333333
1086,2/8/2012 15:00,1,0,1,3,12.3,15.91,61,7.0015,5,49,54,2,3,15,112.66666666666667,-58.66666666666667
1087,2/15/2012 15:00,1,0,1,1,17.22,21.21,41,15.0013,7,164,171,2,3,15,112.66666666666667,58.33333333333333
1088,2/2/2011 16:00,1,0,1,1,14.76,16.665,71,19.9995,8,95,103,2,3,16,148.83333333333334,-45.83333333333334
1089,2/9/2011 16:00,1,0,1,2,8.2,9.85,37,16.9979,7,72,79,2,3,16,148.83333333333334,-69.83333333333334
1090,2/16/2011 16:00,1,0,1,1,18.86,22.725,31,26.0027,26,96,122,2,3,16,148.83333333333334,-26.833333333333343
1091,2/1/2012 16:00,1,0,1,1,24.6,31.06,40,15.0013,22,261,283,2,3,16,148.83333333333334,134.16666666666666
1092,2/8/2012 16:00,1,0,1,3,10.66,13.635,81,7.0015,2,73,75,2,3,16,148.83333333333334,-73.83333333333334
1093,2/15/2012 16:00,1,0,1,1,17.22,21.21,38,12.998,9,222,231,2,3,16,148.83333333333334,82.16666666666666
1094,2/2/2011 17:00,1,0,1,1,14.76,15.91,53,35.0008,7,183,190,2,3,17,298.6666666666667,-108.66666666666669
1095,2/9/2011 17:00,1,0,1,2,8.2,9.85,34,16.9979,9,157,166,2,3,17,298.6666666666667,-132.66666666666669
1096,2/16/2011 17:00,1,0,1,1,18.86,22.725,28,19.0012,11,244,255,2,3,17,298.6666666666667,-43.666666666666686
1097,2/1/2012 17:00,1,0,1,1,23.78,27.275,43,12.998,31,508,539,2,3,17,298.6666666666667,240.33333333333331
1098,2/8/2012 17:00,1,0,1,3,9.84,12.88,87,7.0015,8,147,155,2,3,17,298.6666666666667,-143.66666666666669
1099,2/15/2012 17:00,1,0,1,1,17.22,21.21,38,12.998,17,470,487,2,3,17,298.6666666666667,188.33333333333331
1100,2/2/2011 18:00,1,0,1,1,13.94,14.395,42,36.9974,7,175,182,2,3,18,289.1666666666667,-107.16666666666669
1101,2/9/2011 18:00,1,0,1,2,7.38,8.335,47,19.9995,2,168,170,2,3,18,289.1666666666667,-119.16666666666669
1102,2/16/2011 18:00,1,0,1,1,16.4,20.455,40,15.0013,20,202,222,2,3,18,289.1666666666667,-67.16666666666669
1103,2/1/2012 18:00,1,0,1,1,22.96,26.515,46,11.0014,12,514,526,2,3,18,289.1666666666667,236.83333333333331
1104,2/8/2012 18:00,1,0,1,3,9.84,12.88,87,7.0015,4,163,167,2,3,18,289.1666666666667,-122.16666666666669
1105,2/15/2012 18:00,1,0,1,1,16.4,20.455,40,15.0013,9,459,468,2,3,18,289.1666666666667,178.83333333333331
1106,2/2/2011 19:00,1,0,1,1,11.48,12.12,45,32.9975,3,88,91,2,3,19,191.16666666666666,-100.16666666666666
1107,2/9/2011 19:00,1,0,1,3,5.74,6.06,86,16.9979,1,87,88,2,3,19,191.16666666666666,-103.16666666666666
1108,2/16/2011 19:00,1,0,1,1,13.94,15.91,53,15.0013,18,143,161,2,3,19,191.16666666666666,-30.166666666666657
1109,2/1/2012 19:00,1,0,1,1,22.14,25.76,52,19.0012,20,315,335,2,3,19,191.16666666666666,143.83333333333334
1110,2/8/2012 19:00,1,0,1,3,9.84,12.88,87,7.0015,3,158,161,2,3,19,191.16666666666666,-30.166666666666657
1111,2/15/2012 19:00,1,0,1,1,15.58,19.695,43,11.0014,9,302,311,2,3,19,191.16666666666666,119.83333333333334
1112,2/2/2011 20:00,1,0,1,1,9.84,9.85,48,36.9974,4,71,75,2,3,20,146.16666666666666,-71.16666666666666
1113,2/9/2011 20:00,1,0,1,3,5.74,7.575,86,11.0014,0,84,84,2,3,20,146.16666666666666,-62.16666666666666
1114,2/16/2011 20:00,1,0,1,1,15.58,19.695,43,12.998,10,108,118,2,3,20,146.16666666666666,-28.166666666666657
1115,2/1/2012 20:00,1,0,1,1,21.32,25.0,52,11.0014,10,254,264,2,3,20,146.16666666666666,117.83333333333334
1116,2/8/2012 20:00,1,0,1,3,9.84,12.12,87,8.9981,3,122,125,2,3,20,146.16666666666666,-21.166666666666657
1117,2/15/2012 20:00,1,0,1,1,14.76,17.425,46,11.0014,4,207,211,2,3,20,146.16666666666666,64.83333333333334
1118,2/2/2011 21:00,1,0,1,1,9.02,9.85,47,22.0028,1,62,63,2,3,21,129.66666666666666,-66.66666666666666
1119,2/9/2011 21:00,1,0,1,2,5.74,7.575,86,11.0014,0,83,83,2,3,21,129.66666666666666,-46.66666666666666
1120,2/16/2011 21:00,1,0,1,1,14.76,17.425,46,12.998,5,87,92,2,3,21,129.66666666666666,-37.66666666666666
1121,2/1/2012 21:00,1,0,1,1,21.32,25.0,52,11.0014,16,217,233,2,3,21,129.66666666666666,103.33333333333334
1122,2/8/2012 21:00,1,0,1,3,9.84,11.365,87,12.998,3,126,129,2,3,21,129.66666666666666,-0.6666666666666572
1123,2/15/2012 21:00,1,0,1,1,13.94,16.665,53,11.0014,8,170,178,2,3,21,129.66666666666666,48.33333333333334
1124,2/2/2011 22:00,1,0,1,1,9.02,10.605,44,16.9979,5,35,40,2,3,22,84.0,-44.0
1125,2/9/2011 22:00,1,0,1,3,6.56,8.335,80,11.0014,4,42,46,2,3,22,84.0,-38.0
1126,2/16/2011 22:00,1,0,1,1,13.94,16.665,53,12.998,12,61,73,2,3,22,84.0,-11.0
1127,2/1/2012 22:00,1,0,1,1,20.5,24.24,55,12.998,7,133,140,2,3,22,84.0,56.0
1128,2/8/2012 22:00,1,0,1,2,9.84,12.12,87,8.9981,3,95,98,2,3,22,84.0,14.0
1129,2/15/2012 22:00,1,0,1,1,13.94,17.425,49,7.0015,3,104,107,2,3,22,84.0,23.0
1130,2/2/2011 23:00,1,0,1,1,8.2,8.335,44,30.0026,3,29,32,2,3,23,52.833333333333336,-20.833333333333336
1131,2/9/2011 23:00,1,0,1,3,6.56,7.575,80,12.998,0,37,37,2,3,23,52.833333333333336,-15.833333333333336
1132,2/16/2011 23:00,1,0,1,1,15.58,19.695,40,15.0013,2,31,33,2,3,23,52.833333333333336,-19.833333333333336
1133,2/1/2012 23:00,1,0,1,1,18.86,22.725,63,6.0032,22,75,97,2,3,23,52.833333333333336,44.166666666666664
1134,2/8/2012 23:00,1,0,1,2,9.84,12.12,87,11.0014,3,57,60,2,3,23,52.833333333333336,7.166666666666664
1135,2/15/2012 23:00,1,0,1,1,13.94,17.425,53,6.0032,4,54,58,2,3,23,52.833333333333336,5.166666666666664
1136,2/3/2011 0:00,1,0,1,1,8.2,8.335,40,30.0026,1,11,12,2,4,0,20.833333333333332,-8.833333333333332
1137,2/10/2011 0:00,1,0,1,3,5.74,6.82,86,12.998,0,16,16,2,4,0,20.833333333333332,-4.833333333333332
1138,2/17/2011 0:00,1,0,1,1,13.94,16.665,53,12.998,1,16,17,2,4,0,20.833333333333332,-3.833333333333332
1139,2/2/2012 0:00,1,0,1,1,18.86,22.725,59,8.9981,7,24,31,2,4,0,20.833333333333332,10.166666666666668
1140,2/9/2012 0:00,1,0,1,2,9.84,12.12,87,11.0014,3,23,26,2,4,0,20.833333333333332,5.166666666666668
1141,2/16/2012 0:00,1,0,1,2,12.3,15.15,70,8.9981,1,22,23,2,4,0,20.833333333333332,2.166666666666668
1142,2/3/2011 1:00,1,0,1,1,8.2,7.575,44,35.0008,0,5,5,2,4,1,8.666666666666666,-3.666666666666666
1143,2/10/2011 1:00,1,0,1,3,5.74,7.575,80,8.9981,0,7,7,2,4,1,8.666666666666666,-1.666666666666666
1144,2/17/2011 1:00,1,0,1,1,13.94,15.91,53,15.0013,0,6,6,2,4,1,8.666666666666666,-2.666666666666666
1145,2/2/2012 1:00,1,0,1,2,18.86,22.725,55,0.0,3,14,17,2,4,1,8.666666666666666,8.333333333333334
1146,2/9/2012 1:00,1,0,1,2,9.84,12.12,87,8.9981,2,10,12,2,4,1,8.666666666666666,3.333333333333334
1147,2/16/2012 1:00,1,0,1,2,12.3,16.665,70,0.0,0,5,5,2,4,1,8.666666666666666,-3.666666666666666
1148,2/3/2011 2:00,1,0,1,1,7.38,8.335,43,16.9979,0,2,2,2,4,2,4.833333333333333,-2.833333333333333
1149,2/10/2011 2:00,1,0,1,3,5.74,7.575,80,8.9981,0,3,3,2,4,2,4.833333333333333,-1.833333333333333
1150,2/17/2011 2:00,1,0,1,2,13.94,15.91,53,15.0013,2,4,6,2,4,2,4.833333333333333,1.166666666666667
1151,2/2/2012 2:00,1,0,1,2,17.22,21.21,67,8.9981,2,7,9,2,4,2,4.833333333333333,4.166666666666667
1152,2/9/2012 2:00,1,0,1,1,9.02,11.365,80,8.9981,0,2,2,2,4,2,4.833333333333333,-2.833333333333333
1153,2/16/2012 2:00,1,0,1,2,12.3,15.91,70,6.0032,1,6,7,2,4,2,4.833333333333333,2.166666666666667
1154,2/3/2011 3:00,1,0,1,1,7.38,8.335,43,16.9979,0,1,1,2,4,3,2.4,-1.4
1155,2/17/2011 3:00,1,0,1,1,13.94,16.665,53,12.998,3,1,4,2,4,3,2.4,1.6
1156,2/2/2012 3:00,1,0,1,2,17.22,21.21,67,8.9981,0,2,2,2,4,3,2.4,-0.3999999999999999
1157,2/9/2012 3:00,1,0,1,1,9.02,10.605,80,19.0012,0,4,4,2,4,3,2.4,1.6
1158,2/16/2012 3:00,1,0,1,2,12.3,16.665,61,0.0,0,1,1,2,4,3,2.4,-1.4
1159,2/3/2011 5:00,1,0,1,1,6.56,6.82,50,19.9995,0,2,2,2,4,5,12.833333333333334,-10.833333333333334
1160,2/10/2011 5:00,1,0,1,2,4.92,6.06,50,15.0013,0,6,6,2,4,5,12.833333333333334,-6.833333333333334
1161,2/17/2011 5:00,1,0,1,1,13.12,16.665,66,6.0032,1,11,12,2,4,5,12.833333333333334,-0.8333333333333339
1162,2/2/2012 5:00,1,0,1,3,16.4,20.455,82,0.0,0,19,19,2,4,5,12.833333333333334,6.166666666666666
1163,2/9/2012 5:00,1,0,1,1,8.2,9.09,75,19.0012,0,18,18,2,4,5,12.833333333333334,5.166666666666666
1164,2/16/2012 5:00,1,0,1,2,12.3,16.665,70,0.0,0,20,20,2,4,5,12.833333333333334,7.166666666666666
1165,2/3/2011 6:00,1,0,1,1,6.56,6.82,43,23.9994,0,39,39,2,4,6,58.166666666666664,-19.166666666666664
1166,2/10/2011 6:00,1,0,1,2,4.92,6.06,54,19.0012,0,26,26,2,4,6,58.166666666666664,-32.166666666666664
1167,2/17/2011 6:00,1,0,1,1,12.3,15.15,70,8.9981,3,44,47,2,4,6,58.166666666666664,-11.166666666666664
1168,2/2/2012 6:00,1,0,1,3,14.76,18.94,90,0.0,1,73,74,2,4,6,58.166666666666664,15.833333333333336
1169,2/9/2012 6:00,1,0,1,1,8.2,9.09,75,19.0012,1,75,76,2,4,6,58.166666666666664,17.833333333333336
1170,2/16/2012 6:00,1,0,1,2,12.3,15.91,70,6.0032,4,83,87,2,4,6,58.166666666666664,28.833333333333336
1171,2/3/2011 7:00,1,0,1,1,5.74,6.06,50,22.0028,1,86,87,2,4,7,178.66666666666666,-91.66666666666666
1172,2/10/2011 7:00,1,0,1,1,4.1,3.79,50,27.9993,0,99,99,2,4,7,178.66666666666666,-79.66666666666666
1173,2/17/2011 7:00,1,0,1,1,13.12,16.665,57,7.0015,7,119,126,2,4,7,178.66666666666666,-52.66666666666666
1174,2/2/2012 7:00,1,0,1,3,14.76,18.94,93,0.0,4,201,205,2,4,7,178.66666666666666,26.333333333333343
1175,2/9/2012 7:00,1,0,1,1,8.2,9.85,69,16.9979,4,263,267,2,4,7,178.66666666666666,88.33333333333334
1176,2/16/2012 7:00,1,0,1,2,12.3,15.15,70,8.9981,3,285,288,2,4,7,178.66666666666666,109.33333333333334
1177,2/3/2011 8:00,1,0,1,1,5.74,6.06,50,23.9994,4,184,188,2,4,8,346.3333333333333,-158.33333333333331
1178,2/10/2011 8:00,1,0,1,1,4.1,3.79,49,22.0028,5,173,178,2,4,8,346.3333333333333,-168.33333333333331
1179,2/17/2011 8:00,1,0,1,1,13.12,16.665,57,6.0032,18,267,285,2,4,8,346.3333333333333,-61.333333333333314
1180,2/2/2012 8:00,1,0,1,3,16.4,20.455,87,0.0,9,436,445,2,4,8,346.3333333333333,98.66666666666669
1181,2/9/2012 8:00,1,0,1,1,8.2,9.85,64,16.9979,11,473,484,2,4,8,346.3333333333333,137.66666666666669
1182,2/16/2012 8:00,1,0,1,2,12.3,15.91,70,6.0032,9,489,498,2,4,8,346.3333333333333,151.66666666666669
1183,2/3/2011 9:00,1,0,1,1,6.56,6.82,47,19.9995,6,127,133,2,4,9,183.66666666666666,-50.66666666666666
1184,2/10/2011 9:00,1,0,1,1,4.92,5.305,42,23.9994,1,121,122,2,4,9,183.66666666666666,-61.66666666666666
1185,2/17/2011 9:00,1,0,1,1,14.76,17.425,57,12.998,16,163,179,2,4,9,183.66666666666666,-4.666666666666657
1186,2/2/2012 9:00,1,0,1,3,15.58,19.695,87,0.0,15,213,228,2,4,9,183.66666666666666,44.33333333333334
1187,2/9/2012 9:00,1,0,1,1,8.2,9.85,59,15.0013,9,229,238,2,4,9,183.66666666666666,54.33333333333334
1188,2/16/2012 9:00,1,0,1,2,12.3,15.15,70,11.0014,3,199,202,2,4,9,183.66666666666666,18.333333333333343
1189,2/3/2011 10:00,1,0,1,1,7.38,7.575,43,22.0028,2,50,52,2,4,10,65.66666666666667,-13.666666666666671
1190,2/10/2011 10:00,1,0,1,1,4.92,5.305,42,19.9995,1,34,35,2,4,10,65.66666666666667,-30.66666666666667
1191,2/17/2011 10:00,1,0,1,1,15.58,19.695,54,12.998,18,70,88,2,4,10,65.66666666666667,22.33333333333333
1192,2/2/2012 10:00,1,0,1,3,17.22,21.21,77,7.0015,6,72,78,2,4,10,65.66666666666667,12.333333333333329
1193,2/9/2012 10:00,1,0,1,1,9.02,10.605,51,15.0013,7,90,97,2,4,10,65.66666666666667,31.33333333333333
1194,2/16/2012 10:00,1,0,1,3,13.12,16.665,70,8.9981,2,42,44,2,4,10,65.66666666666667,-21.66666666666667
1195,2/3/2011 11:00,1,0,1,1,7.38,6.82,43,30.0026,9,55,64,2,4,11,79.0,-15.0
1196,2/10/2011 11:00,1,0,1,1,5.74,6.06,39,23.9994,1,44,45,2,4,11,79.0,-34.0
1197,2/17/2011 11:00,1,0,1,2,18.04,21.97,44,16.9979,19,71,90,2,4,11,79.0,11.0
1198,2/2/2012 11:00,1,0,1,3,16.4,20.455,82,16.9979,6,99,105,2,4,11,79.0,26.0
1199,2/9/2012 11:00,1,0,1,1,9.84,11.365,52,15.0013,4,95,99,2,4,11,79.0,20.0
1200,2/16/2012 11:00,1,0,1,3,13.12,16.665,70,7.0015,2,69,71,2,4,11,79.0,-8.0
1201,2/3/2011 12:00,1,0,1,1,8.2,9.09,40,23.9994,2,67,69,2,4,12,98.33333333333333,-29.33333333333333
1202,2/10/2011 12:00,1,0,1,1,6.56,6.82,34,26.0027,4,65,69,2,4,12,98.33333333333333,-29.33333333333333
1203,2/17/2011 12:00,1,0,1,1,19.68,23.485,41,15.0013,15,86,101,2,4,12,98.33333333333333,2.6666666666666714
1204,2/2/2012 12:00,1,0,1,1,17.22,21.21,82,0.0,8,140,148,2,4,12,98.33333333333333,49.66666666666667
1205,2/9/2012 12:00,1,0,1,1,10.66,11.365,48,22.0028,10,148,158,2,4,12,98.33333333333333,59.66666666666667
1206,2/16/2012 12:00,1,0,1,3,13.12,16.665,76,6.0032,1,44,45,2,4,12,98.33333333333333,-53.33333333333333
1207,2/3/2011 13:00,1,0,1,1,8.2,8.335,40,27.9993,4,47,51,2,4,13,98.5,-47.5
1208,2/10/2011 13:00,1,0,1,1,7.38,8.335,29,19.9995,3,59,62,2,4,13,98.5,-36.5
1209,2/17/2011 13:00,1,0,1,1,22.14,25.76,34,15.0013,15,108,123,2,4,13,98.5,24.5
1210,2/2/2012 13:00,1,0,1,2,17.22,21.21,77,0.0,13,124,137,2,4,13,98.5,38.5
1211,2/9/2012 13:00,1,0,1,1,12.3,13.635,42,22.0028,10,144,154,2,4,13,98.5,55.5
